Gene_ID	tumor_1	tumor_2	tumor_3	tumor_4	tumor_5	tumor_6	tumor_7
223666	1535	1970	1195	763	1603	1434	1608
223669	711	945	665	285	465	561	378
223672	189	118	24	78	80	693	23
223690	858	1168	780	517	938	1113	1029
223691	8580	14406	8261	4506	8863	12367	11869
223693	2130	1615	1129	1102	1586	2197	1415
223696	3031	5317	4058	2144	3980	4825	4797
223697	4692	3708	3235	2319	3301	4456	3404
223701	2096	1364	1304	1034	1619	1764	1185
223706	0	0	0	0	0	0	0
223722	815	1143	781	494	871	902	984
223723	1787	3126	1745	1087	2002	2271	2873
223726	369	63	37	4	6	279	252
223732	1165	1112	1528	679	1414	1566	1225
223739	7310	5268	4407	2869	3728	5134	3212
223752	2714	3751	2923	1900	2692	1804	2347
223753	5125	7909	8629	3162	9399	5940	9739
223754	2058	1500	882	870	1122	1777	1721
223770	6677	6638	4862	3113	5805	6163	6527
223773	1594	2026	1255	682	1358	1652	1849
223774	429	497	400	209	332	501	327
223775	1935	2450	1378	911	1568	1906	1906
223776	598	709	389	363	668	592	360
223780	28	13	15	0	1	9	98
223809	0	0	0	0	0	0	0
223825	1	0	0	0	0	0	0
223827	2160	2506	1675	1175	2372	3425	1824
223828	4534	6202	4723	2538	4800	5974	4486
223838	1558	1735	2970	917	2509	1864	1437
223843	11	8	152	15	37	18	28
223864	447	147	220	430	387	369	194
223870	3631	4745	3684	2985	4517	4832	4969
223881	98	38	20	71	49	49	57
223915	0	0	0	0	120	0	0
223917	1	1	0	0	193	22	0
223918	1376	720	611	652	572	1085	566
223920	11	5	5	10	3	19	4
223921	1255	2463	1299	927	1491	2049	2020
223922	573	528	333	430	631	675	564
223927	0	0	0	0	0	0	0
223970	295	193	248	404	406	350	854
223978	897	557	839	794	746	1117	1294
223989	4886	4596	5481	5839	5271	5118	4850
224008	690	779	806	899	781	860	1211
224014	1668	1613	2478	1490	2312	2186	2702
224019	66	28	82	50	74	11	58
224020	5060	4284	6366	4887	5107	4341	6468
224022	101	307	18	56	53	96	54
224023	1507	1975	2277	1834	1917	2126	2084
224024	1371	1159	265	606	296	565	375
224044	2	13	1	3	1	9	0
224045	2806	3547	4151	3391	2721	3572	5363
224055	0	0	0	0	1	0	1
224065	0	0	0	0	0	0	0
224079	5	0	4	0	1	0	1
224088	7972	5241	9254	6443	9266	9188	9036
224090	456	984	529	1339	1138	667	922
224092	1563	2208	2690	2607	2812	2417	3449
224093	1106	1167	896	1396	2075	1731	3034
224105	7022	5477	7841	6540	8376	7302	9031
224109	4396	460	696	893	685	2065	405
224111	7687	8895	14448	8705	15919	11566	16974
224116	9	0	1	1	0	2	0
224129	1054	234	1564	842	975	777	484
224132	1306	1049	1807	1251	1735	1251	1062
224139	4357	4155	6576	5161	7056	4848	4870
224143	2321	3255	4120	2562	3871	2641	3574
224170	2515	8803	6312	3130	7141	6040	6782
224171	3277	8289	6086	4755	7188	4893	8188
224180	0	0	0	0	0	1	0
224224	55	443	139	77	175	34	35
224247	0	1	0	0	0	0	0
224250	1311	2838	1823	1795	2268	2072	2083
224273	1192	3046	1369	2313	2304	1699	2121
224291	0	0	0	0	2	1	1
224318	0	0	0	0	0	0	0
224344	102	131	70	59	119	99	74
224405	85	376	115	170	74	262	110
224419	97	15	14	60	16	174	42
224432	1168	1941	1422	1615	1986	1417	1521
224440	115	369	173	143	155	175	209
224454	952	508	419	759	1477	868	390
224480	0	0	0	0	0	0	0
224481	335	381	279	213	384	558	536
224523	263	266	141	120	217	296	181
224530	245	317	156	174	328	317	315
224552	0	0	0	0	0	0	0
224572	0	0	0	0	0	0	0
224576	0	0	0	0	0	0	0
224582	0	0	0	0	0	0	0
224585	1841	1884	1425	1519	2059	2639	1345
224598	1645	1452	946	772	1040	1743	1041
224613	2919	2370	1921	1818	3290	3440	2220
224617	4542	4536	3110	2362	5134	3313	2464
224619	5314	5481	3866	3804	6083	6558	5541
224624	1486	1311	1027	1081	1456	1822	1146
224630	944	1085	404	601	832	1280	1451
224640	2571	2289	1296	1524	2325	2853	1521
224647	8392	7970	4883	4984	7594	11181	6514
224648	4200	4207	3387	2655	4483	5157	3613
224650	5598	4934	3911	3345	4700	5894	3818
224656	864	1629	1000	1051	2198	1681	1687
224661	28	34	35	34	58	32	13
224671	3155	3304	1866	1987	3255	5679	3459
224674	122	50	5	37	60	176	14
224691	964	846	705	700	890	1146	712
224694	1698	1443	1199	1145	1538	1618	1421
224697	1046	1522	980	1561	1416	2013	1167
224703	2093	1416	1158	1368	1829	2098	1123
224705	2596	2114	1751	1625	2228	2646	1843
224727	13850	14691	9513	10024	16646	18828	13341
224742	5790	8201	5539	4426	7350	7419	6330
224753	0	0	0	0	0	0	0
224754	14	0	0	2	1	0	0
224756	1	0	0	0	0	2	0
224761	0	0	0	0	0	0	0
224762	0	0	1	2	8	1	0
224792	7157	1665	1773	2780	2084	3992	2428
224794	1252	1208	326	1030	963	2435	764
224796	53	60	11	129	126	822	45
224805	1364	1284	863	825	1272	1091	1151
224807	3357	4330	2941	2539	4090	3216	3077
224813	53	146	136	100	198	37	72
224814	479	522	250	491	522	508	442
224823	967	1106	564	544	968	1258	827
224824	1193	1560	821	949	1689	1624	859
224826	6413	4981	3906	4068	6334	6869	5351
224829	920	676	657	941	1192	1029	769
224833	35	2	19	77	59	37	17
224836	1755	1830	1039	1157	2328	2657	1877
224840	18	35	64	95	25	54	6
224860	6255	3549	2495	2365	3346	7722	3680
224893	666	479	343	317	442	707	312
224897	4469	3520	2494	3010	4328	4473	3870
224902	1380	1618	1218	1608	1750	1050	1532
224903	2871	3617	2398	2810	3664	3067	3208
224904	1671	1951	1241	1027	1574	1857	1525
224907	1762	2158	1250	1236	1768	1451	1511
224912	3	2	5	2	4	3	0
224916	0	0	0	0	0	0	0
224938	12754	8095	7209	5877	10400	14325	7766
224997	2174	1037	871	342	1361	1213	538
225004	3	0	0	0	0	0	2
225010	1814	1958	1115	1125	1997	2303	1790
225020	2584	1836	1472	1107	1796	3108	1900
225027	9112	12477	9665	7029	11405	12690	11557
225028	7382	4695	2968	3322	5059	5777	3353
225030	4	6	1	2	4	211	0
225049	1972	688	350	872	1166	1800	824
225055	9310	6480	5861	4672	7695	8676	5307
225058	6	0	1	6	0	4	0
225115	2850	3055	1462	2589	2267	5528	2438
225131	5260	7510	5075	3695	5046	7570	6450
225152	0	0	0	1	0	4	1
225160	2270	3642	2633	1526	2056	3044	2529
225164	7258	12450	10634	7032	13624	16288	10228
225182	3061	3975	2076	1656	2582	4246	4011
225187	168	159	48	31	53	151	115
225192	4	0	0	0	0	0	1
225207	11060	6223	7626	2265	5954	5977	3792
225215	2173	3281	2616	2231	2354	2434	3482
225256	0	0	0	0	20	3	0
225266	1	0	0	0	1	0	0
225280	1642	1482	889	835	1101	2757	1458
225283	2582	3771	2572	1789	1753	4233	2546
225288	737	983	322	204	205	568	639
225289	1175	1890	1151	1152	1644	2045	1586
225326	2361	2896	2039	1404	1943	2657	2354
225339	3814	5223	4188	2976	4475	5246	4319
225341	140	8	39	285	258	213	28
225348	3954	7007	4353	2865	3868	5312	5349
225358	1892	2445	1875	1437	2233	2762	2020
225362	1173	2397	2090	540	842	1033	890
225363	11520	18066	12038	7290	10888	16161	14818
225372	601	827	787	369	563	530	435
225392	110	94	118	17	29	49	36
225432	5157	5816	5099	3857	5702	6457	6234
225443	0	0	0	0	0	0	0
225467	1388	1785	1325	1091	1425	2198	1607
225471	645	899	502	300	967	748	1359
225497	0	0	0	0	0	0	0
225518	2	56	1	7	8	65	1
225523	4047	5326	3841	2476	3386	3965	2771
225579	81	300	32	32	59	223	148
225583	3	6	48	30	59	12	26
225594	883	256	5	45	503	14963	76
225600	5	4	0	2	2	3	5
225608	101	25	10	115	64	83	20
225631	3026	1404	1258	1333	1363	5199	879
225638	0	2	1	3	0	274	50
225642	38	10	8	9	11	321	21
225644	0	2	1	0	0	4	1
225651	388	212	112	133	76	288	147
225655	823	1683	1063	689	1177	1219	1365
225659	1480	3287	1505	1372	2331	2973	2408
225724	928	836	688	264	455	578	341
225742	192	171	5	16	28	89	129
225743	1742	1789	2344	1900	3020	1298	1619
225745	648	1130	753	602	936	1421	1086
225791	1293	716	756	650	1259	1154	1538
225825	59	3	3	52	34	221	7
225845	1397	147	212	437	595	2111	94
225849	2169	2596	3827	2388	2618	1788	1258
225861	261	176	455	153	302	279	101
225865	0	0	1	0	0	0	0
225870	280	231	171	303	199	181	165
225872	20	33	249	216	31	5	49
225875	1121	2266	2481	3748	4086	2263	3080
225876	5834	6369	7764	9344	8574	7493	15090
225884	12	5	0	5	12	7	1
225887	1281	1756	1678	1965	1833	1997	1883
225888	3609	3879	4111	5034	5009	4727	2866
225895	242	411	405	532	461	443	482
225896	1841	2207	3027	3218	2884	2541	2590
225898	857	675	745	877	939	769	570
225908	14	19	24	210	196	18	27
225912	681	357	505	559	642	582	418
225913	221	159	416	311	391	215	316
225922	0	0	0	0	0	0	0
225923	0	0	0	0	0	0	0
225929	1481	1238	1694	2379	2035	1850	1640
225994	146	188	2503	273	197	301	269
225995	1208	1558	2619	4314	2566	2093	1921
225997	43	7	15	59	52	22	6
225998	242	93	153	405	120	119	309
226016	2360	2170	3588	4401	4203	3808	3433
226025	1321	251	1506	514	774	553	488
226026	3379	3968	6253	10856	7337	4910	4462
226040	217	99	68	60	94	588	37
226041	55	23	12	149	121	2880	21
226043	369	611	647	1098	698	785	525
226049	2	0	0	8	3	100	2
226075	526	46	61	116	89	260	60
226089	3107	3176	4569	2893	5834	5292	4621
226090	2289	1776	1895	1141	2085	2798	1336
226098	1051	1712	2740	1059	2652	2646	2933
226101	6958	768	1108	2403	1586	4824	947
226105	1	0	0	0	0	0	0
226115	0	0	0	8	5	0	1
226122	753	299	256	260	267	536	200
226123	251	510	844	312	581	415	498
226139	1242	1661	1675	1009	1493	1844	1564
226143	0	1	0	0	0	0	0
226144	1076	1100	966	704	934	1313	1074
226151	3373	3530	4141	2811	5097	4842	5108
226153	638	1042	1847	832	1722	904	1021
226154	1303	1951	1546	1255	2095	2064	2621
226162	273	330	339	246	346	353	336
226169	1934	2176	3032	1860	3748	2643	2520
226178	3458	2231	3029	1886	3127	3469	1993
226180	2484	2689	5058	1118	2729	387	1140
226182	701	835	1271	800	1404	900	1057
226243	0	0	0	0	0	2	1
226245	5	0	4	2	1	2	1
226250	330	344	89	280	594	316	163
226251	2037	1133	1209	530	993	2989	353
226252	2313	1706	2257	1437	2489	2261	1811
226255	2931	2223	2618	1708	3661	2751	4373
226265	8	4	4	5	21	52	7
226278	0	0	2	2	1	7	1
226304	0	0	0	0	0	0	0
226351	1035	1509	703	1959	748	1417	873
226352	766	2535	1681	1747	2110	2577	2092
226356	0	0	0	0	0	0	0
226359	0	0	0	18	59	0	0
226407	2567	2946	1942	2231	2005	3556	2284
226409	1365	1753	1176	1374	1391	1939	2098
226412	4335	5869	4794	6596	5055	5440	5997
226413	50	92	16	48	73	93	51
226414	5514	9501	7135	7987	6053	8249	7955
226418	1581	2374	1649	2474	2032	2588	1713
226419	23	573	282	372	189	162	256
226421	1101	142	379	426	273	604	135
226422	553	346	97	270	168	520	224
226432	9446	15045	9080	14018	10005	15688	12010
226438	3	28	8	7	4	17	14
226439	0	7	0	1	0	0	1
226442	5818	6377	4614	6700	4923	6957	4160
226470	6035	9686	6110	3895	6528	9531	6951
226499	2062	3058	2060	1143	1668	2242	1985
226517	6632	9781	6576	5278	7351	10580	9018
226518	1417	1114	1389	325	2144	844	460
226519	10388	10028	4060	9022	7240	18242	8306
226525	3642	2930	2394	2081	3062	5612	3500
226527	394	22	121	103	111	105	43
226539	919	2112	1403	658	1278	1335	1470
226541	2152	2327	1817	1421	1759	2378	1618
226548	822	1150	727	616	642	957	991
226551	4340	6115	4588	2989	4830	9301	5845
226562	19871	24188	18736	13376	22414	34198	29225
226564	0	0	0	0	1	1	0
226565	0	0	0	1	0	0	0
226591	1997	2714	1775	1488	1709	2749	2512
226594	1047	103	137	254	221	702	158
226601	0	1	0	0	0	0	0
226604	0	0	0	0	0	0	0
226610	1035	71	507	470	203	474	379
226641	5829	4934	3832	4351	3385	5852	3954
226646	6385	12498	5849	7743	6247	10253	7772
226652	4054	311	710	1135	959	1512	394
226654	3	17	12	28	11	24	3
226691	1549	119	234	723	541	2430	130
226695	207	12	22	146	136	1323	34
226720	0	1	0	3	0	3	1
226744	3258	2996	2700	2578	3170	3970	2437
226747	10114	14852	7545	15086	11655	17106	12387
226751	7580	8001	6403	8651	8720	10043	6478
226757	14116	13038	11238	12779	11475	17575	11212
226777	500	373	93	312	370	459	278
226778	2656	1846	1995	3587	2169	2522	1790
226781	616	1091	1093	368	998	1346	807
226791	427	597	339	240	342	650	1133
226823	2732	4233	2330	1665	2359	3346	3416
226830	1990	3260	1554	1136	1726	3108	1648
226841	749	2265	304	469	761	1263	687
226844	2056	2854	1502	1259	1358	2362	1294
226849	1782	2244	1197	1169	1512	3129	2128
226856	8100	7700	7031	5199	7832	8788	4127
226861	251	229	148	154	235	289	200
226866	97	56	89	189	171	246	99
226896	0	0	0	0	0	0	2
226922	1987	915	1091	70	583	97	684
226957	0	0	0	0	0	0	0
226970	773	2594	752	1151	2485	1247	959
226971	4995	3950	2601	1632	1885	3175	2244
226976	3635	4893	2992	2636	3416	5329	4365
226977	4181	5180	4536	3244	3992	5104	4346
226982	4470	5689	4123	3047	4373	6039	4748
226999	5	5	0	3	9	55	2
227058	12	170	58	24	13	17	114
227059	7012	12916	7470	4571	9037	11847	10440
227094	501	1033	652	425	863	1093	918
227095	779	1504	786	410	775	956	1056
227099	939	1808	1179	767	1282	1625	1853
227102	1354	2548	1925	1015	1498	2140	1952
227120	1194	783	1315	576	917	849	503
227154	784	939	932	424	851	886	681
227157	19	12	4	7	14	30	12
227195	5780	6784	4448	4322	5711	9445	5859
227197	3983	5701	4019	2198	3507	7116	4436
227210	1036	583	727	584	883	1218	851
227231	34	6	6	12	6	4	2
227288	0	0	0	0	0	0	1
227289	1	8	12	9	3	13	2
227290	3393	4717	3320	3795	3457	5663	4408
227292	1773	1928	1166	1847	1821	3021	2855
227298	3911	3992	2957	3702	2603	4578	4055
227325	2153	1755	2425	839	1572	743	2718
227326	5	38	2	1	4	0	10
227327	268	67	128	79	74	109	57
227331	2880	4259	2811	3196	3412	4143	3098
227333	9189	8174	7072	7959	9305	11784	10799
227334	1895	2954	1848	2171	2158	4193	3112
227357	10	26	3	35	6	352	18
227358	126	122	99	230	124	190	93
227377	423	539	395	337	483	837	427
227394	0	0	0	0	0	0	0
227399	5351	7477	4790	3266	4561	6801	5275
227446	4029	4045	3634	2089	3521	4617	3188
227449	2101	1832	1196	1083	1548	2490	1090
227485	0	47	0	43	109	718	0
227522	361	1123	492	465	474	468	693
227525	1201	1087	778	867	802	1124	865
227526	36	47	24	27	32	92	33
227541	3199	736	544	871	829	1361	753
227545	26	98	16	21	12	107	44
227580	412	156	112	86	308	272	116
227606	0	0	0	0	0	0	0
227612	2096	234	379	446	385	683	180
227613	8637	15076	11882	8631	12507	13652	19936
227615	264	242	282	368	282	247	304
227618	24	4	5	5	3	1	1
227619	4509	5425	4317	3864	3842	4462	4513
227620	1038	488	332	504	364	605	209
227622	539	406	322	181	231	231	282
227624	4451	6815	5196	4147	4301	4771	5451
227627	0	0	0	0	0	0	0
227630	0	0	0	0	0	0	0
227631	0	2	0	0	0	0	0
227632	395	160	159	96	129	406	346
227634	6544	8249	6467	5413	5843	5643	5499
227638	884	1384	1035	1002	1237	1116	938
227644	1605	2889	1974	1686	1661	1518	2107
227648	9017	9987	8004	6793	7166	9285	7734
227656	1363	2268	1742	1352	1518	1455	1886
227659	458	317	668	221	562	380	264
227671	673	64	121	99	223	458	39
227674	1053	2427	1852	1649	1312	1419	1842
227682	1902	2483	2192	1902	2250	2181	2265
227683	614	1020	398	330	375	798	718
227693	1733	1858	1576	1694	2081	1569	1715
227695	1043	1694	1128	953	1086	1088	1376
227696	520	179	169	168	217	154	61
227697	708	838	517	579	549	907	630
227699	5210	9495	5922	5457	7645	7642	9441
227700	1942	2434	1457	1662	1883	2679	2338
227707	1045	1523	1023	987	804	955	1035
227715	1485	2601	1486	1493	1531	1909	2308
227717	22	6	9	5	21	15	8
227720	3736	5426	3458	3787	4384	5068	5242
227721	335	499	214	52	180	778	634
227723	19646	23809	28673	22942	26291	24679	41140
227731	1588	1359	1438	1227	1377	2128	1475
227733	9	5	4	3	4	6	5
227736	6	11	9	17	8	10	1
227737	4182	2907	2030	2348	2156	2233	1806
227738	768	1027	1082	478	628	534	706
227743	3308	4587	2953	2958	3627	4144	4211
227746	585	1014	677	457	588	785	891
227753	8670	1213	1156	2682	1845	10579	1043
227789	0	0	0	0	0	0	0
227800	5703	9294	7328	6024	7615	6908	7454
227801	2302	1537	1345	1874	1758	2282	1582
227835	1606	1779	1230	852	1614	1661	2032
227867	4755	4719	4452	4297	4425	4633	4194
227885	163	219	120	67	245	147	130
227929	343	109	104	270	182	426	152
227933	16	33	11	7	27	25	20
227937	4698	5142	4412	3407	4818	3981	6353
227960	233	1081	424	622	784	697	272
227998	0	0	0	0	0	0	0
228003	12	287	2	20	13	2513	287
228005	3117	5540	2980	2513	3029	3871	4347
228012	5134	5683	3994	3602	5010	6561	6634
228019	828	1198	891	628	767	697	777
228026	2810	7514	1406	2232	467	2411	5644
228033	4313	7672	4147	3998	4014	7609	6360
228061	7417	7901	6184	4516	5447	9909	6176
228071	5407	4409	4076	3633	5082	4721	4153
228094	155	140	255	98	177	43	48
228136	5015	5125	3338	3615	3801	6558	4777
228139	15	124	105	27	139	79	781
228140	3587	3236	2752	2481	3144	3153	3035
228151	0	0	0	0	2	0	0
228228	0	0	0	0	0	0	0
228355	3862	3650	3240	1708	2407	2009	1863
228356	1089	1904	1393	931	1198	1319	1600
228357	460	1240	488	998	953	1349	1176
228359	4165	3571	2319	2763	2541	3763	3419
228361	3421	4656	3683	3506	3569	4032	4153
228366	4	6	11	13	11	5	7
228368	562	394	328	317	381	531	396
228410	2362	2629	1856	1983	2632	3156	2805
228413	43	498	168	22	83	2627	204
228421	1715	3030	2285	1992	2712	2858	3701
228432	431	206	202	38	217	614	621
228443	0	0	0	0	0	0	0
228482	4788	5028	4055	4533	6521	5335	7082
228491	1859	2841	1973	1720	1728	1735	2142
228536	1586	1931	1683	1483	1891	1100	2198
228543	53	32	13	14	19	3	39
228545	2416	3061	1724	1616	1677	1974	1990
228550	12	33	2	10	2	37	3
228564	108	662	35	151	127	110	98
228576	94	81	17	28	37	144	25
228592	6	1	1	0	3	2	16
228598	55	47	79	21	103	50	55
228602	2461	2399	2056	2175	2405	1689	1130
228607	1000	1224	697	823	924	1524	1132
228608	1570	1662	1135	1474	1353	1843	1875
228662	5926	4481	3213	4359	4519	5615	4283
228677	0	0	0	0	7	0	0
228684	0	0	0	0	0	0	0
228714	1772	2394	1414	1554	1801	2250	2670
228715	225	320	365	219	220	237	275
228730	933	1576	942	919	1175	1254	948
228731	0	0	1	1	0	0	0
228756	1	1	0	0	0	0	0
228765	140	67	39	97	59	63	37
228769	1687	2612	1694	1670	1638	2075	2240
228770	0	2	1	0	5	12	1
228775	109	222	115	154	83	177	332
228777	11	1	3	0	0	0	1
228778	1	2	2	13	3	3	0
228785	134	279	154	37	155	1674	474
228787	3104	4499	3719	1251	2952	7704	5411
228788	104	55	30	102	64	91	29
228790	6701	8068	6292	7146	8681	9399	7100
228796	8	1	0	1	1	0	0
228801	1	0	0	0	0	1	0
228802	0	3	0	0	2	0	0
228807	381	406	335	247	281	266	401
228812	1123	1664	1084	781	1045	1384	1553
228829	3983	5430	4531	3353	4869	5256	4513
228836	2898	4472	2692	3131	2914	2388	3770
228839	579	3498	2001	2101	2909	3493	4677
228846	3131	8580	5624	3402	12142	8539	11223
228850	7234	7344	5793	5181	6700	6502	5281
228852	1080	303	115	929	817	957	233
228858	1603	1501	1678	764	880	189	632
228859	468	663	405	327	382	558	527
228866	3101	2778	2509	2644	2930	2687	4798
228869	2904	5054	2943	2986	3159	3318	4107
228875	2117	3175	1613	1675	1202	2224	3840
228876	2375	4390	2940	3052	2997	2565	3592
228880	5898	8616	6365	4183	7717	5172	7266
228889	2224	5454	2622	2473	2535	3550	3823
228911	3052	3036	3846	6183	7154	6883	9919
228913	3009	3241	1634	2123	2337	5105	3637
228942	120	183	66	116	264	52	126
228960	2319	2929	2812	2573	2636	2828	2766
228961	1061	1250	698	1048	1321	923	1122
228966	231	9	32	73	75	161	32
228980	1873	1647	1653	1601	1785	1678	2017
228983	2242	1979	1833	1751	1722	2605	1620
228993	83	14	21	35	26	16	32
228994	3698	5723	3849	3393	4165	5270	4787
228998	2887	3103	2383	2444	2412	3204	2756
229003	1740	762	617	1084	1673	2488	898
229004	2225	2591	2285	2240	2304	2467	3084
229007	1429	1741	1371	1381	1313	1315	1589
229011	455	571	424	258	333	367	231
229055	3723	5914	3923	2863	3758	8604	4722
229096	8706	11812	8794	7644	9409	14210	9619
229211	2101	3304	1899	1674	1966	3187	2598
229214	1	0	0	2	0	0	0
229227	12245	11423	10429	8330	10335	15175	10220
229228	77	106	61	68	76	196	125
229277	9	3	0	0	5	0	3
229279	3592	7825	5201	3910	4750	6955	4533
229285	2447	8513	5172	2983	4579	6648	7391
229302	1	0	1	1	6	2	0
229317	3822	6528	4262	3113	3681	5430	5203
229320	9	26	5	8	21	9	15
229323	256	93	133	83	240	159	120
229333	0	0	1	0	24	0	0
229357	0	8	150	3	33	10	53
229363	6882	13783	7396	5795	7429	12353	10002
229389	0	0	0	0	1	0	0
229445	1695	629	704	519	714	631	534
229473	2900	4709	3085	2544	2892	4285	4246
229474	291	173	97	119	116	232	60
229487	576	1105	507	452	407	735	998
229488	346	143	84	77	68	283	85
229499	23	2	12	21	25	3	3
229503	712	1078	737	673	713	990	917
229504	4688	7072	5388	3905	5170	5896	6738
229512	6197	10444	6480	5619	6564	8857	8787
229517	2572	3057	2295	1652	1821	2473	2022
229521	9120	10193	13355	5566	9333	5540	6368
229524	829	1988	1029	908	1118	1687	1298
229534	2019	604	610	800	765	2522	1060
229541	1590	881	1085	1084	1365	1259	932
229542	1694	1865	1576	1755	2079	2209	2020
229543	3321	5560	3398	2714	3663	5666	4861
229550	0	0	0	0	0	0	0
229562	0	0	0	0	0	1	0
229571	2	21	9	6	9	10	6
229574	0	0	0	0	0	4	0
229584	4499	6118	3536	4460	5436	7402	6052
229588	6	21	17	18	5	11	6
229589	1544	1989	1386	1526	1793	2274	1664
229593	2812	2883	2730	1916	2408	3356	2789
229595	222	164	137	168	247	329	86
229599	130	387	177	167	76	251	490
229600	155	71	36	66	65	106	55
229603	1955	3964	2062	2269	2414	4077	3150
229613	361	424	337	299	374	550	479
229615	797	925	722	723	963	1306	983
229644	328	870	575	271	533	506	697
229658	474	760	335	411	539	1251	629
229663	41258	55714	35302	30710	36964	55909	45983
229665	1	10	4	7	10	1771	20
229672	38	44	18	6	22	105	20
229675	3001	3015	2307	1989	2678	3423	3257
229681	1434	1620	1230	1132	1468	1749	1200
229688	0	0	0	0	0	0	0
229694	288	44	177	336	412	370	58
229697	0	4	3	7	0	3	0
229699	247	370	204	261	432	522	214
229700	2983	5105	3726	4381	4281	5365	5100
229706	263	130	125	96	59	334	63
229707	4269	5885	4653	3421	4033	5217	5378
229709	6317	8983	6833	4796	6911	10973	9178
229714	5	35	16	39	28	33	24
229715	930	1455	1007	580	940	1296	852
229722	121	181	58	44	610	145	96
229725	1697	2679	1663	1487	1875	2841	2222
229731	1560	1010	371	875	639	1932	768
229759	295	75	24	11	17	4	12
229776	695	1162	910	747	1022	1776	1484
229780	230	413	232	287	269	355	326
229782	1706	1741	1630	1357	1608	1863	1928
229791	1916	582	713	34	360	277	90
229801	1282	981	1207	494	715	907	992
229841	6376	12954	6481	6003	10075	14255	11080
229862	2	0	0	0	0	1	0
229877	10148	8679	6917	4973	6882	11900	10111
229898	1426	377	40	304	1108	3958	123
229900	9274	5114	893	2033	9196	38763	2703
229905	313	916	422	160	461	898	901
229906	2144	2187	1449	1406	1596	2560	2078
229927	0	0	0	1	0	0	0
229933	853	264	94	202	124	373	106
229937	380	634	426	487	420	636	431
229949	267	45	17	94	96	123	23
230025	0	141	29	119	223	1	136
230027	434	1087	418	445	550	558	463
230073	2608	1337	524	1710	1861	4950	665
230075	1702	3323	1975	1620	1603	3069	2781
230082	3693	5358	3473	4041	4108	4841	4876
230085	64	21	6	4	35	68	7
230088	705	835	525	413	642	836	650
230098	411	729	346	567	611	860	1221
230099	135	418	57	198	25	25	1431
230101	991	1469	1101	1001	1259	977	1365
230103	2034	5383	1880	1379	2209	2793	2351
230119	2291	3067	2125	2254	2542	3573	3032
230125	5099	5784	3890	3790	3738	5565	4927
230126	466	285	592	129	51	948	217
230145	167	34	25	55	27	145	14
230157	3838	5807	4944	2944	4024	3090	1986
230161	0	1	0	0	6	0	0
230162	1006	1681	1017	676	858	1111	847
230163	6	13	3	3	8	6	6
230233	4957	10424	6869	5520	6235	8377	8537
230234	998	1868	1015	1164	1002	1558	1510
230235	3401	6298	5866	1767	5131	5640	5779
230249	8510	11733	6432	5956	8260	12966	9121
230257	16819	10655	6757	8796	8935	16613	10694
230259	1798	1726	1528	1898	1898	2052	1903
230279	1211	702	555	621	534	959	697
230316	2612	2490	2699	2221	3247	2793	2366
230376	3185	4337	3517	3039	4202	4895	4208
230379	106	154	74	160	176	520	388
230393	2424	4308	2776	2043	2659	2735	3084
230396	17	31	16	14	7	10	26
230398	0	1	0	0	0	0	0
230405	0	0	0	0	0	0	0
230459	0	9	2	1	1	10	10
230484	8429	10027	7128	7105	9162	11832	12708
230500	160	341	170	158	168	228	367
230514	3973	1982	1812	1828	1971	2764	1613
230558	1	0	1	0	0	1	0
230576	5	0	2	1	1	5	1
230577	493	860	537	530	676	833	919
230579	0	0	0	0	0	0	0
230582	93	224	133	138	135	158	116
230584	1208	1230	1017	877	853	1132	973
230587	25	14	7	19	8	25	22
230590	2	47	12	4	11	132	28
230594	6903	8338	6695	6824	8131	10793	9415
230596	2285	4216	2627	2111	2458	4051	3382
230597	1777	1883	1495	837	1213	2509	1498
230598	6335	7856	5971	5425	6677	9791	7106
230603	142	387	21	41	66	316	232
230612	0	0	0	1	1	0	0
230613	0	0	0	0	0	0	0
230622	0	0	0	0	0	0	0
230623	0	0	0	0	0	0	0
230639	0	0	0	0	0	0	0
230648	2638	2908	2242	2214	2327	3644	2340
230649	196	305	194	233	201	245	253
230654	3776	4837	2937	2759	3093	6316	3130
230657	622	1191	793	725	788	899	711
230661	564	631	528	504	484	791	559
230673	2227	2250	1875	1703	1995	2851	2060
230674	5702	10209	6695	5938	7096	9672	8411
230676	2361	3176	3198	3646	3546	3219	2775
230678	0	0	0	0	0	0	1
230696	697	885	579	733	676	1187	873
230700	3482	5062	3357	3429	3562	6178	4674
230709	3214	5905	3734	2763	3173	4575	3746
230718	5	2	0	0	1	20	9
230721	1512	2203	1406	1303	1319	2263	1997
230726	12	15	3	15	4	20	23
230734	1643	2409	1755	1923	1507	2318	1577
230735	18	12	15	13	19	23	13
230737	2406	4622	2894	2977	2734	5291	3773
230738	346	53	159	157	124	175	86
230751	177	494	315	342	358	454	508
230752	539	364	172	276	252	382	248
230753	7126	12989	9468	8579	10397	12975	13123
230757	528	121	340	512	319	387	241
230761	1291	1115	1030	1093	1441	2023	2198
230766	280	130	52	203	76	168	98
230767	577	1082	642	419	582	705	651
230770	352	465	321	468	425	535	724
230775	2718	289	3477	988	2659	468	647
230777	24	0	1	3	1	1	0
230779	399	498	343	33	59	160	585
230784	698	969	1019	473	595	1008	921
230787	2248	105	165	563	619	2073	178
230789	1732	2181	1694	1562	1888	2251	1852
