"","Mean","SD","Range","pANOVA","Mean_Breast","Mean_CNS","Mean_Colon","Mean_Blood","Mean_Skin","Mean_Lung","Mean_Ovary","Mean_Prostate","Mean_Kidney"
"8872_CDC123",7.44033333333333,0.508210441753556,2.06,0.00206027836041681,7.304,6.815,7.68428571428571,7.87333333333333,7.191,7.64444444444444,7.42142857142857,7.1,7.64
"8877_SPHK1",7.19366666666667,0.43412864869278,2.32,0.00773231436063687,7.06,7.175,6.82,6.95166666666667,7.509,7.08888888888889,7.20857142857143,7.045,7.5475
"8878_SQSTM1",8.591,0.711428974979708,3.8,1.24666584540008e-05,8.302,8.725,8.60714285714286,7.35666666666667,8.984,9.08555555555555,8.29714285714286,8.295,8.86625
"8881_CDC16",6.47033333333333,0.52705760360147,2.7,0.0268345601450313,6.264,6.41666666666667,6.59571428571429,6.66666666666667,6.97,6.31333333333333,6.32571428571429,6.125,6.1475
"8883_NAE1",8.055,0.53830713934629,2.8,0.0156749928024322,7.418,7.995,8.26714285714286,8.52166666666667,7.745,8.22555555555556,8.15428571428571,8.25,8.0225
"8886_DDX18",7.06216666666667,0.446793061212932,2.34,0.112284149973177,6.64,6.80833333333333,7.15428571428571,7.255,7.117,7.04555555555556,7.02142857142857,6.735,7.35875
"8887_TAX1BP1",6.99066666666667,0.566885235348829,2.52,0.10090540391231,6.89,7.33333333333333,6.82857142857143,6.525,7.225,7.28777777777778,6.83428571428571,7.09,6.7725
"8891_EIF2B3",5.09683333333333,0.495660804147717,2.71,0.0179959118521629,4.984,5.44333333333333,4.67428571428571,5.50666666666667,5.06,5.25777777777778,5.04714285714286,5.41,4.8
"8892_EIF2B2",7.52766666666667,0.47507846512192,2.43,0.260854072341698,7.582,7.36333333333333,7.61428571428571,7.25333333333333,7.63,7.63111111111111,7.77428571428571,7.82,7.21375
"8895_CPNE3",5.2735,0.523096468401611,2.76,0.0285150071997447,5.578,5.08333333333333,5.32142857142857,4.58333333333333,5.204,5.50888888888889,5.44428571428571,5.24,5.3825
"8896_BUD31",8.992,0.445869175918114,2.14,0.238706649140175,9.178,9.00833333333333,8.86428571428571,8.85,9.196,9.18333333333333,8.65571428571429,9.08,8.88375
"8900_CCNA1",3.38716666666667,0.894991888357648,4.58,0.103036608964341,3.212,3.41333333333333,2.90428571428571,3.745,3.2,2.99888888888889,4.31,3.405,3.49
"8904_CPNE1",9.03116666666667,0.622423071733358,4.09,0.558616940329083,9.092,8.84666666666667,8.96714285714286,9.03166666666667,9.148,9.40444444444444,8.70571428571429,9.23,8.85625
"8905_AP1S2",5.94983333333333,1.64986747456146,6.78,5.5058496033947e-07,5.888,6.805,4.08285714285714,5.12166666666667,8.253,5.51777777777778,5.67,5.355,5.6025
"8908_GYG2",4.438,0.920747301500438,3.77,2.56175556728721e-05,3.956,4.245,3.99285714285714,4.25,5.805,4.38444444444444,4.00571428571429,3.795,4.305
"8910_SGCE",7.4335,1.05309362662618,3.82,7.36733873524906e-06,7.43,7.905,6.32571428571429,5.87166666666667,7.65,7.52555555555556,7.89857142857143,8.085,8.27875
"8915_BCL10",5.77283333333333,0.678098267131694,3.1,0.209233328875,5.91,6.25833333333333,5.63428571428571,5.39166666666667,5.399,5.83222222222222,5.76428571428571,5.815,6.1275
"8925_HERC1",5.46616666666667,0.469933611130398,2.23,1.3688769424546e-05,5.294,5.80833333333333,5.26714285714286,6.03833333333333,5.772,5.46111111111111,5.18571428571429,5.125,5.01625
"8933_FAM127A",8.422,1.79926802442794,6.63,3.46735461736229e-11,9.044,9.89,5.09285714285714,6.34333333333333,9.197,9.22777777777778,8.91285714285714,8.82,9
"8935_SKAP2",4.67516666666667,0.801645535739925,3.67,0.0606347658654788,4.214,4.94666666666667,4.60428571428571,4.225,4.879,4.54,4.33142857142857,4.32,5.44625
"8940_TOP3B",4.582,0.352539455659377,2.33,0.243520608796544,4.658,4.42666666666667,4.63142857142857,4.91333333333333,4.58,4.60444444444444,4.56714285714286,4.57,4.3525
"8942_KYNU",3.915,0.888938616782272,3.93,0.0224942642116338,3.926,3.97,3.44571428571429,3.56166666666667,4.508,4.56333333333333,3.34,4.08,3.53375
"8943_AP3D1",5.9795,0.411110216571532,2.03,0.00604579711470786,6.102,5.84166666666667,5.50142857142857,5.75166666666667,6.166,6.22,6.14857142857143,6.15,5.90125
"8970_HIST1H2BJ",3.663,0.615154107741456,4.29,0.0704328178662929,3.578,3.505,3.60142857142857,4.40333333333333,3.519,3.68666666666667,3.61142857142857,4.31,3.37
"8971_H1FX",6.92283333333333,0.712779452581652,4.11,0.268173517268819,7.07,7.17666666666667,7.28142857142857,7.16833333333333,6.75,6.94,6.97857142857143,6.825,6.315
"8974_P4HA2",6.24916666666667,1.0534130029586,5.64,0.000176715952899971,6.52,7.20166666666667,5.92285714285714,4.615,6.195,6.33888888888889,6.12142857142857,5.855,7.05375
"8976_WASL",6.20216666666667,0.616323411872857,3.1,1.52309171071534e-06,6.08,6.33833333333333,6.02428571428571,5.11166666666667,6.846,6.29555555555556,6.06285714285714,6.215,6.35875
"8985_PLOD3",7.99016666666667,0.505905771579564,2.4,3.26507109136951e-05,8.01,8.05333333333333,7.78571428571429,7.73833333333333,8.73,7.81555555555556,7.75571428571429,7.72,7.8425
"8991_SELENBP1",6.56316666666667,0.82513992992389,3.61,0.33476344340543,7.248,6.675,6.86714285714286,6.39833333333333,6.293,6.73555555555556,6.24142857142857,6.995,6.22625
"8992_ATP6V0E1",6.695,0.588247901161015,3.21,0.000790988768438615,6.942,7.03833333333333,6.06714285714286,6.06,6.86,6.93222222222222,6.81714285714286,6.12,6.8725
"8996_NOL3",5.96783333333333,0.554944161694553,2.94,0.0463346296118412,6.08,5.87833333333333,6.13428571428571,5.44166666666667,5.661,6.21333333333333,5.94428571428571,6.585,6.1875
"9021_SOCS3",4.377,0.529128801083057,3.87,0.566266018897773,4.354,4.54333333333333,4.07142857142857,4.69333333333333,4.191,4.48666666666667,4.45,4.27,4.36875
"9022_CLIC3",4.93216666666667,0.488290312599514,2.91,0.0708476925101545,5.37,4.61666666666667,5.14,4.755,4.678,4.99,5.2,5.025,4.84125
"9023_CH25H",2.78416666666667,0.432686881997949,3.43,0.275648744169141,2.716,3.28666666666667,2.69,2.83166666666667,2.703,2.79666666666667,2.65714285714286,2.71,2.71375
"9032_TM4SF5",6.26533333333333,0.317011824976832,2.28,0.0718722431041261,6.284,6.24333333333333,6.64857142857143,6.33166666666667,6.169,6.15888888888889,6.18428571428571,6.055,6.24875
"9034_CCRL2",3.56633333333333,0.456084911313325,3.15,0.347966179779225,4.03,3.44666666666667,3.53428571428571,3.62333333333333,3.437,3.58222222222222,3.39571428571429,3.96,3.54625
"9037_SEMA5A",3.22116666666667,0.718423631379351,3.34,0.00386942612130846,3.388,3.49,2.97142857142857,2.815,3.987,2.84666666666667,2.80571428571429,3.055,3.3075
"9039_UBA3",4.81316666666667,0.461341050603294,2.41,0.13897728849984,4.544,5.13666666666667,4.81857142857143,4.67166666666667,5.076,4.69,4.77714285714286,4.26,4.82
"9047_SH2D2A",3.978,0.613403398110541,4.47,0.000341084087163041,3.892,3.69,3.93714285714286,5.13166666666667,3.78,3.93222222222222,3.87571428571429,3.83,3.84375
"9048_ARTN",5.2145,0.438948763466936,2.3,0.0461242392672889,5.564,5.05666666666667,5.20857142857143,4.80333333333333,5.12,5.51,5.26142857142857,4.895,5.2525
"9049_AIP",7.21983333333333,0.415037232010337,2.5,0.0853215432161441,7.344,6.92166666666667,7.13714285714286,7.62666666666667,7.051,7.28666666666667,7.31714285714286,7.51,7.11125
"9050_PSTPIP2",3.4035,0.441779241595941,2.13,0.00784109944393354,3.742,3.17666666666667,3.36571428571429,3.87833333333333,3.081,3.29,3.46,3.235,3.5625
"9052_GPRC5A",6.10333333333333,1.30628294838559,5.66,1.53280164506994e-06,5.79,5.26,6.75857142857143,4.27833333333333,5.224,7.09444444444444,6.88428571428571,7.175,6.76
"9054_NFS1",5.99983333333333,0.325162236777257,2.18,0.0557159103361467,5.89,5.68833333333333,6.16142857142857,5.98333333333333,6.112,6.18888888888889,5.88285714285714,6.16,5.8825
"9056_SLC7A7",4.56766666666667,0.498306850759775,2.45,0.0626253720611831,4.392,4.27,5.10714285714286,4.46,4.429,4.77111111111111,4.42714285714286,4.47,4.60125
"9060_PAPSS2",4.97366666666667,0.847140687626777,2.85,0.00226576382521083,5.086,4.59166666666667,4.7,4.11166666666667,4.806,5.35,4.89571428571429,4.875,5.955
"9061_PAPSS1",6.10366666666667,0.469359342178672,2.63,0.0472494112300422,5.876,6.335,6.23571428571429,5.94333333333333,6.348,5.75222222222222,6.35571428571429,5.765,6.03125
"9064_MAP3K6",6.5955,0.435354618750963,2.17,0.00375668237099618,6.642,6.69666666666667,6.40142857142857,6.31666666666667,6.983,6.23777777777778,6.83,6.635,6.5725
"9069_CLDN12",3.4745,0.518238296735575,2.07,4.01570090028043e-06,3.322,3.13666666666667,3.72285714285714,2.865,4.073,3.60777777777778,3.09428571428571,3.4,3.51625
"9070_ASH2L",3.38066666666667,0.395289495573478,2.43,0.0655617276396357,3.34,3.47333333333333,3.38571428571429,3.78333333333333,3.546,3.19,3.30857142857143,3.265,3.13
"9071_CLDN10",3.4475,0.709439083755133,3.46,0.411639006548069,3.364,3.32,3.62571428571429,3.21,3.29,3.45222222222222,4.1,3.28,3.28
"9076_CLDN1",3.60933333333333,1.22768469792293,4.97,8.76037113880322e-05,3.778,2.92,3.16428571428571,2.695,2.851,3.84,4.64428571428571,3.005,5.03
"9077_DIRAS3",2.49416666666667,0.441408729712799,3.22,0.754307876369108,2.364,2.725,2.44285714285714,2.51666666666667,2.445,2.69444444444444,2.34857142857143,2.42,2.4125
"9107_MTMR6",5.75633333333333,0.531247226646134,2.68,0.864643063110646,5.652,5.87,5.82285714285714,6.06333333333333,5.803,5.67222222222222,5.63142857142857,5.455,5.66875
"9111_NMI",5.992,1.14153301621926,5.34,2.54064944238613e-05,5.438,5.61666666666667,6.27,7.67833333333333,4.929,5.79,5.93285714285714,5.725,6.78625
"9113_LATS1",4.43483333333333,0.490670560427316,2.3,0.102636357567706,4.234,4.44166666666667,4.53857142857143,4.755,4.149,4.75111111111111,4.48857142857143,4.085,4.26625
"9118_INA",5.89866666666667,0.590284236809682,2.46,0.00927498580010574,5.834,5.715,5.61285714285714,6.08166666666667,5.575,6.28,6.51142857142857,5.625,5.6975
"9120_SLC16A6",4.4435,1.15981124267877,5.44,0.000661574585216788,4.262,4.17166666666667,4.14142857142857,4.19333333333333,6.042,4.25888888888889,3.92571428571429,3.88,4.01625
"9123_SLC16A3",7.90533333333333,1.64914715161614,5.43,0.0117753658506291,7.15,7.94,8.63714285714286,7.14666666666667,6.406,8.45333333333333,8.14142857142857,9.44,8.9475
"9124_PDLIM1",7.623,1.15978417045324,4.86,9.51399030993258e-05,7.558,7.295,8.08285714285714,6.69333333333333,6.472,7.82222222222222,8.18,7.905,8.86125
"9126_SMC3",7.467,0.58019371399793,2.45,0.189353487524013,7.246,7.27666666666667,7.45428571428571,7.73833333333333,7.151,7.81666666666667,7.72,7.1,7.4275
"9131_AIFM1",5.92916666666667,0.47527794425345,2.06,0.0429130878358567,5.776,5.765,6.18571428571429,6.16,6.238,5.94888888888889,5.63571428571429,5.865,5.615
"9135_RABEP1",4.3445,0.417995316655298,2.2,0.536697280351074,4.726,4.11666666666667,4.36857142857143,4.35833333333333,4.4,4.20666666666667,4.33,4.29,4.3575
"9141_PDCD5",7.01516666666667,0.584901821883757,2.42,0.408549536475847,6.748,6.79333333333333,6.96285714285714,7.215,6.749,7.13444444444444,7.40142857142857,6.99,7.11125
"9143_SYNGR3",4.628,0.784722341049605,3.92,0.0509967786120432,4.724,4.43666666666667,4.26714285714286,5.055,4.236,4.61888888888889,5.47714285714286,4.39,4.52375
"9147_NEMF",4.36383333333333,0.765887303447394,3.39,0.986806932533417,4.224,4.27666666666667,4.40571428571429,4.67,4.483,4.20333333333333,4.33428571428571,4.385,4.3025
"9156_EXO1",5.4285,0.397256801202566,2.84,0.199824912749247,5.254,5.38,5.11142857142857,5.71,5.564,5.54,5.42142857142857,5.5,5.33375
"9158_FIBP",6.02533333333333,0.465084161024817,2.44,0.532939930396509,6.176,5.72833333333333,6.31571428571429,6.12666666666667,5.994,5.98444444444444,5.87714285714286,5.85,6.0825
"9166_EBAG9",5.173,0.418173186083615,2.27,0.123340004414572,5.246,4.90166666666667,5.59857142857143,5.19666666666667,4.97,5.16111111111111,5.20428571428571,5.145,5.1875
"9168_TMSB10",9.97916666666667,0.660906649134397,3.03,0.000205438537586997,9.78,9.95,10.0428571428571,8.99166666666667,9.7,10.1477777777778,10.4257142857143,10.165,10.5325
"9188_DDX21",6.29583333333333,0.572826153610227,3.35,0.0331891147390001,6.124,5.80833333333333,6.38,7.02,6.156,6.22666666666667,6.28428571428571,6.23,6.43125
"9200_HACD1",4.75266666666667,0.55253151353233,2.88,0.0203794613245664,5.414,4.705,4.58285714285714,4.45666666666667,4.54,5.01333333333333,4.64,4.16,4.965
"9214_FCMR",5.50066666666667,0.771750962437106,3.08,0.000194986565800071,5.326,5.23833333333333,5.12571428571429,5.54,6.559,5.43,5.04571428571429,5.74,5.2
"9215_LARGE",4.39416666666667,0.431706474616711,2.01,0.00960753323836013,4.392,4.32,4.35714285714286,4.27833333333333,4.9,4.22333333333333,4.17428571428571,4.115,4.3925
"9221_NOLC1",6.66533333333333,0.572489261735327,2.4,0.000144323212511169,6.428,5.785,7.14142857142857,7.16833333333333,6.535,6.8,6.60714285714286,6.63,6.75125
"9231_DLG5",5.939,0.726357758422349,3.65,1.47300386135798e-08,6.256,5.99833333333333,6.07857142857143,4.91833333333333,5.149,6.41444444444444,6.28428571428571,7.13,6.1925
"9240_PNMA1",4.46666666666667,0.848675272123634,3.81,0.000393478374959319,4.782,4.71666666666667,3.97285714285714,3.71833333333333,3.888,5.23777777777778,4.85571428571429,5.38,4.3625
"9242_MSC",6.2645,0.943357553940324,4.05,0.0317186407073434,6.778,6.56,5.64857142857143,5.825,6.84,5.91111111111111,5.87714285714286,5.6,6.77375
"9245_GCNT3",3.32616666666667,0.627027130672087,2.76,0.00070296303881719,3.168,2.98833333333333,4.29714285714286,3.00333333333333,3.138,3.42333333333333,3.06285714285714,3.18,3.46375
"9249_DHRS3",6.51766666666667,1.02304193572888,3.8,0.251413525644123,6.176,6.705,6.97142857142857,5.95333333333333,6.119,7.04,6.14428571428571,7.335,6.65
"9256_BZRAP1",3.80233333333333,0.442716447748832,3.05,0.0136082722779355,3.87,3.71666666666667,3.88285714285714,4.47666666666667,3.676,3.66,3.64142857142857,3.87,3.69
"9258_MFHAS1",5.25233333333333,0.475980225577957,2.54,0.462057281859262,5.124,5.415,5.41,5.56,5.095,5.08444444444444,5.39714285714286,5.095,5.14
"9260_PDLIM7",5.78683333333333,0.538713129743644,2.6,0.00200272444554255,6.076,6.12,5.33571428571429,5.32666666666667,5.556,5.74111111111111,6.18714285714286,5.74,6.0975
"9262_STK17B",4.50366666666667,0.949595751041189,3.98,0.0448821906535358,4.18,4.50333333333333,4.46714285714286,5.67166666666667,4.155,4.06444444444444,4.93857142857143,3.985,4.54125
"9267_CYTH1",5.09683333333333,0.542834655559901,3.2,0.180190806566581,5.1,4.81,5.06142857142857,5.69666666666667,4.868,5.20333333333333,5.07,4.995,5.10625
"9277_WDR46",5.20116666666667,0.554974702940553,2.83,0.00184748140382298,5.412,5.04166666666667,4.82714285714286,5.385,5.79,4.88444444444444,5.31,5.14,4.91875
"9289_ADGRG1",7.88483333333333,0.94899856524452,3.63,0.000588372303133314,7.472,7.51166666666667,8.27,7.13333333333333,8.939,7.55555555555556,7.48142857142857,7.195,8.2275
"9295_SRSF11",6.47533333333333,0.494733164397539,2.31,0.00572343786800728,6.226,6.82833333333333,6.60428571428571,6.84333333333333,6.094,6.43333333333333,6.81,6.09,6.305
"9296_ATP6V1F",9.43633333333333,0.559742576022612,2.53,0.00619104308863452,9.354,9.19833333333333,9.24,9.65333333333333,10.058,9.43111111111111,9.20285714285714,9.455,9.10375
"9308_CD83",4.85933333333333,0.509698703511773,2.4,0.000278820457341204,4.744,4.855,4.55714285714286,5.05833333333333,5.425,4.46333333333333,4.61,4.625,5.065
"9314_KLF4",3.28683333333333,0.714321988990121,3.1,0.00127136443265332,3.61,3.16166666666667,3.94,2.65,2.878,3.58,3.16857142857143,4.4,3.09125
"9318_COPS2",3.76183333333333,0.332048044648364,2.18,0.0704225237548982,3.568,4.11833333333333,3.80571428571429,3.88333333333333,3.804,3.73333333333333,3.52142857142857,3.665,3.7
"9319_TRIP13",7.77516666666667,0.500062679687076,2.41,0.137542557317553,7.74,7.755,7.63857142857143,7.94833333333333,7.453,7.96888888888889,7.59571428571429,8.37,7.995
"9322_TRIP10",6.793,0.615696656545539,2.43,0.00489724274076747,6.778,6.6,6.87428571428571,6.15833333333333,6.392,6.94777777777778,7.21857142857143,7.085,7.23375
"9324_HMGN3",5.3715,0.681374047950418,4.51,0.00254881587257784,4.762,5.35666666666667,4.96571428571429,5.745,5.421,5.34444444444444,6.22142857142857,5.42,5.05125
"9331_B4GALT6",3.70216666666667,0.796271165094895,3.75,0.00178492733722348,3.098,3.40666666666667,3.37857142857143,3.53333333333333,4.624,3.95888888888889,3.62714285714286,3.855,3.2975
"9334_B4GALT5",7.62633333333333,0.64828578827307,3.6,0.00173909486968369,6.828,7.47833333333333,8.12428571428571,7.09833333333333,7.703,7.62222222222222,7.97285714285714,7.045,7.9475
"9338_TCEAL1",6.04733333333333,0.469525063559694,2.27,0.017637274891977,6.234,6.30333333333333,5.91857142857143,5.44833333333333,6.15,6.29555555555556,6.00285714285714,6.23,5.88625
"9341_VAMP3",7.03116666666667,0.463662982760022,2.31,0.000252285629099647,6.986,7.36666666666667,6.85428571428571,6.285,7.2,6.90888888888889,7.18714285714286,7.165,7.27875
"9348_NDST3",2.79716666666667,0.338030645820944,2.21,0.0956625996432834,2.77,2.72833333333333,2.76,3.25666666666667,2.744,2.69666666666667,2.71857142857143,2.705,2.825
"9351_SLC9A3R2",6.58283333333333,0.378283776838512,2.72,2.85866364083898e-05,6.632,6.725,6.69142857142857,6.48333333333333,6.497,6.31555555555556,6.52857142857143,7.81,6.57375
"9353_SLIT2",4.3895,0.467327145602467,2.25,0.00321010649684513,4.64,5.03,4.09142857142857,4.16666666666667,4.178,4.33888888888889,4.55,4.61,4.30625
"9355_LHX2",4.782,0.543238250319479,2.34,0.476710252825423,4.982,4.86333333333333,4.63142857142857,4.42,4.622,4.88,5.09428571428571,4.65,4.84875
"9356_SLC22A6",4.12916666666667,0.522488477422754,2.83,0.0890979331005484,4.244,4.23833333333333,3.95857142857143,3.77333333333333,4.152,4.43333333333333,4.42,4.155,3.76
"9363_RAB33A",4.53033333333333,0.342404096020698,2.02,0.000285980290279149,4.576,4.50833333333333,4.44428571428571,5.165,4.529,4.41777777777778,4.39714285714286,4.4,4.395
"9364_RAB28",5.494,0.43203970313473,2.06,0.552970684923959,5.368,5.695,5.43,5.84333333333333,5.466,5.47888888888889,5.35428571428571,5.49,5.39125
"9367_RAB9A",5.79983333333333,0.441459411984135,2.67,0.303287945146679,5.566,5.64666666666667,5.65571428571429,5.62166666666667,6.04,5.84666666666667,5.89142857142857,5.47,5.97
"9368_SLC9A3R1",6.98866666666667,0.695197732307615,3.32,0.156821218353086,7.43,6.94833333333333,7.43428571428571,7.25666666666667,6.581,6.72777777777778,6.87571428571429,6.62,7.14625
"9369_NRXN3",3.16183333333333,0.672280439028658,3.14,0.495278086733748,3.602,3.52333333333333,2.81714285714286,2.94833333333333,3.304,3.15666666666667,3.04,2.835,3.09375
"9372_ZFYVE9",2.287,0.358515300006824,2.25,0.657035390942461,2.206,2.14166666666667,2.12857142857143,2.44333333333333,2.367,2.22222222222222,2.28714285714286,2.555,2.37375
"9374_PPT2",6.00466666666667,0.535671498963927,2.51,0.00441812938976938,6.256,5.715,5.66857142857143,5.95166666666667,6.557,6.02888888888889,6.04571428571429,6.01,5.64375
"9375_TM9SF2",7.1925,0.689916784468624,3.65,0.100442409319161,7.316,7.42666666666667,7.67571428571429,7.32833333333333,7.374,6.75333333333333,6.93428571428571,6.345,7.12
"9377_COX5A",8.1255,0.560379487036709,2.42,4.22538408784516e-07,7.388,7.715,8.49857142857143,8.655,8.464,8.35555555555556,8.08857142857143,7.845,7.59125
"9380_GRHPR",7.85483333333333,0.455436060989594,2.31,0.444075134974419,7.846,8.13,7.83428571428571,7.55166666666667,7.891,7.96222222222222,7.96285714285714,7.935,7.61875
"9391_CIAO1",5.9755,0.457448431844082,2.7,0.0643963032804543,5.582,5.915,6.00857142857143,5.99166666666667,6.329,6.03888888888889,6.05285714285714,5.49,5.76625
"9397_NMT2",5.301,1.17245750889723,5.17,6.0187529682072e-07,5.484,5.70666666666667,4.28285714285714,4.215,4.486,6.03111111111111,5.29,5.225,6.81375
"9402_GRAP2",4.58283333333333,0.534577582854346,3.11,0.000617942779282628,4.74,4.43833333333333,4.42714285714286,5.53666666666667,4.555,4.44444444444444,4.38571428571429,4.205,4.47125
"9403_SEP15",5.8665,0.535960487412828,2.74,0.471704000300635,5.834,6.15333333333333,6.10571428571429,6.07833333333333,5.572,5.84555555555556,5.86428571428571,5.67,5.74625
"9404_LPXN",6.49766666666667,1.58458396043997,4.91,0.00114253126670988,5.896,6.28666666666667,6.09714285714286,7.69,8.196,5.73444444444444,5.29,6.175,6.36125
"9406_ZRANB2",5.87166666666667,0.556207395372146,2.55,0.0246608286188416,5.616,6.165,5.72571428571429,6.49333333333333,5.998,5.48555555555556,5.70714285714286,5.715,5.9325
"9407_TMPRSS11D",3.07183333333333,0.364056671257382,2.8,0.404769093796089,3.094,3.01666666666667,2.97571428571429,3.46333333333333,3.061,3.04444444444444,2.95571428571429,3.04,3.04375
"9410_SNRNP40",5.75416666666667,0.524715553828337,2.41,0.0943521244639772,5.45,5.94833333333333,6.05571428571429,6.16166666666667,5.444,5.74555555555556,5.75428571428571,5.95,5.5775
"9411_ARHGAP29",4.30383333333333,0.597690730260683,2.97,9.12279022423638e-05,4.378,3.99666666666667,4.02714285714286,3.89166666666667,3.888,4.39222222222222,4.87428571428571,5.265,4.72
"9412_MED21",5.77066666666667,0.383692438035531,2.14,0.879579587389213,5.762,5.88833333333333,5.95428571428571,5.78166666666667,5.64,5.80888888888889,5.68428571428571,5.775,5.71375
"9422_ZNF264",5.2565,0.567739570876457,2.36,0.483535844787716,5.208,4.94166666666667,5.06714285714286,5.06166666666667,5.261,5.46555555555556,5.55142857142857,5.69,5.2275
"9423_NTN1",4.8925,0.611146810290959,3.17,0.0418316733664585,4.956,5.31333333333333,4.61,4.55,4.661,4.82111111111111,5.51571428571429,4.775,4.895
"9443_MED7",4.5915,0.311882338743859,2.14,0.00562823660297057,4.768,4.42166666666667,4.45285714285714,4.41333333333333,4.453,4.78555555555556,4.90285714285714,4.46,4.57875
"9445_ITM2B",8.58766666666667,0.756276262559347,3.17,0.00124357087339046,8.216,9.24833333333333,8.60571428571428,8.31,7.907,8.59666666666667,8.89571428571429,8.075,9.21625
"9446_GSTO1",7.97066666666667,0.798954542875826,3.99,2.51984667030403e-06,7.428,7.25833333333333,8.06285714285714,7.52333333333333,9.112,8.01,7.64,7.555,8.02125
"9447_AIM2",2.93,0.593481540557961,3.72,0.444093155621784,2.928,2.845,2.71142857142857,3.45,2.995,3.08,2.71428571428571,2.695,2.79375
"9448_MAP4K4",4.18233333333333,0.589255107674854,3.38,0.148319434729519,4.07,4.00166666666667,3.93142857142857,4.11166666666667,4.101,4.46777777777778,4.71142857142857,4.395,3.925
"9450_LY86",5.08716666666667,0.437450594466244,3.08,0.0341493972052602,5.076,5.06,5.00285714285714,5.75,5.019,4.96222222222222,4.98571428571429,4.97,5.035
"9452_ITM2A",2.90616666666667,1.33873212427467,7.5,8.63472896329753e-05,2.494,2.53,2.38,5.505,3.037,2.46555555555556,2.70285714285714,2.54,2.55875
"9454_HOMER3",6.01033333333333,0.816957909557586,3.51,0.000268025860580697,6.258,6.695,5.30285714285714,5.02666666666667,5.863,6.25333333333333,5.89285714285714,6.325,6.63375
"9459_ARHGEF6",5.272,0.808448608473274,3.95,1.65366697743027e-06,5.114,5.76166666666667,4.78142857142857,6.81,5.17,4.93444444444444,4.79,4.76,5.33625
"9462_RASAL2",5.827,0.461501969439579,2.17,0.00073683014195829,5.844,5.95,5.50142857142857,5.31666666666667,5.688,5.95333333333333,5.97857142857143,5.68,6.3275
"9467_SH3BP5",6.95716666666667,0.746608357539629,3.29,0.00553415008371361,6.668,7.13833333333333,6.71571428571429,7.18166666666667,7.798,6.78666666666667,6.57714285714286,6.605,6.60625
"9477_MED20",5.61233333333333,0.372655912845256,2.66,0.49861383793356,5.85,5.57833333333333,5.72857142857143,5.65833333333333,5.388,5.53666666666667,5.72285714285714,5.565,5.63375
"9482_STX8",5.97616666666667,0.436372145900164,2.27,0.181176194270587,5.974,6.04166666666667,5.83714285714286,5.9,5.961,6.38555555555556,5.79285714285714,6,5.82
"9488_PIGB",3.962,0.433487239074783,2.02,0.104628372603411,3.626,4.11,4.05428571428571,4.27333333333333,4.105,4.00444444444444,3.65571428571429,3.86,3.81375
"9497_SLC4A7",3.25583333333333,0.370113549533143,2.03,0.162965103832011,3.19,3.74,3.18571428571429,3.22833333333333,3.195,3.18444444444444,3.22571428571429,3.255,3.19875
"9500_MAGED1",8.86766666666667,1.02270390477213,5.32,0.00337500298999648,8.998,9.88,8.01428571428571,7.80166666666667,9.277,9.06888888888889,8.52857142857143,9.12,9.06875
"9508_ADAMTS3",3.3015,0.75199807293298,4.17,1.2043689344245e-05,2.842,2.93333333333333,2.88142857142857,3.41666666666667,3.131,3.28333333333333,3.1,3.26,4.56625
"9509_ADAMTS2",5.897,0.504472538769834,2.95,0.135271539580642,6.026,6.53166666666667,5.75142857142857,5.8,5.728,5.81111111111111,5.87142857142857,5.8,5.895
"9512_PMPCB",4.32683333333333,0.458913572109898,2.07,0.0361885681603286,4.092,4.56833333333333,4.43571428571429,4.63666666666667,4.573,4.12888888888889,3.96428571428571,4.24,4.21875
"9514_GAL3ST1",4.58283333333333,0.570385215258347,2.45,0.000898681806710438,4.31,4.325,4.66571428571429,4.33333333333333,4.477,4.47777777777778,4.47428571428571,4.44,5.4425
"9516_LITAF",7.26,1.45283008443427,6.57,0.0115301671386739,7.05,7.04333333333333,6.82571428571429,5.81666666666667,7.587,7.69888888888889,7.69571428571429,4.935,8.31375
"9517_SPTLC2",4.89366666666667,0.657823753292233,2.78,0.000161061682051072,5.064,4.45166666666667,5.20428571428571,4.51333333333333,4.492,4.59444444444444,5.53142857142857,4.605,5.485
"9518_GDF15",7.733,1.59539411208684,5.91,0.00641008969247981,6.68,6.70666666666667,8.53714285714286,6.35833333333333,9.081,8.02666666666667,7.20142857142857,7.68,7.95125
"9519_TBPL1",4.76016666666667,0.658831764402196,3.9,0.37293924384185,4.502,4.89333333333333,5.06571428571429,5.13833333333333,4.51,4.78444444444444,4.95857142857143,4.36,4.4825
"9520_NPEPPS",5.9935,0.555511140409123,2.68,8.80614006080575e-05,5.97,5.65833333333333,6.24,5.835,5.332,6.37444444444444,6.25571428571429,6.39,6.2325
"9521_EEF1E1",4.69433333333333,0.406858017406175,2.14,0.00286680233836482,4.596,4.45166666666667,4.58571428571429,5.07333333333333,4.586,4.66777777777778,5.18571428571429,4.505,4.53125
"9528_TMEM59",7.54033333333333,0.61524135175064,2.65,0.139274257276509,7.412,8.035,7.94285714285714,7.325,7.597,7.58777777777778,7.36857142857143,7.17,7.1775
