"","Symbol","Chromosome","Description","Min","Max","Corr","Pval","FDR","Mean_WT_00Hr","Mean_WT_02Hr","Mean_WT_04Hr","Mean_WT_06Hr","Mean_WT_08Hr","Mean_WT_10Hr","Mean_WT_12Hr"
"66175","Mustn1","14","musculoskeletal, embryonic nuclear protein 1",-1.38927764888398,3.59304904287694,-0.200532685790873,0.383433095339309,0.777629903390279,0,0.301933304751298,0.0040402534884771,0.698536690142322,0.0536090022347808,-0.863225965599989,0.920679438114555
"66179","Ogfod3","11","2-oxoglutarate and iron-dependent oxygenase domain containing 3",-1.29433275774603,2.79738985258313,0.428728685939566,0.0524754335248693,0.330626984639448,3.36305057876037e-15,-0.719405482684268,-0.84196442260574,0.176525688675052,-0.0766418532718888,0.592727232108641,1.09989373650153
"66180","P3h4","11","prolyl 3-hydroxylase family member 4 (non-enzymatic)",-2.59871986815096,1.27431678618126,-0.259512887494071,0.255950381004384,0.684254674677132,0,-0.719057075537436,-1.0586725163139,0.0361228436292469,-1.26126399394548,-0.72160692332303,-1.36544348918545
"66181","Nop10","2","NOP10 ribonucleoprotein",-1.96795279060159,1.56763481205156,-0.393201344687986,0.0778389850557762,0.402540657821663,-8.10462807976364e-15,0.280514288851863,0.543435188233142,-0.229306586597421,-0.14582914407045,-0.656196964270136,-0.849747037811365
"66191","Ier3ip1","18","immediate early response 3 interacting protein 1",-1.78315363722737,2.32719273311438,0.0589802017031979,0.799532828037392,0.949164968047933,3.33066907387547e-15,-0.748941819004534,-0.68045296163522,-0.420781706581849,-0.910616119523434,-0.365674865251761,0.997035374788011
"66192","Lage3","X","L antigen family, member 3",-2.22435829090376,2.01738663270926,0.365677250559827,0.103066274096246,0.466077435146632,-3.73081195566745e-15,-0.642635258000133,-0.713750317217691,-0.506946383219472,-0.377547165798855,1.0577107127139,0.578187235584222
"66193","Pithd1","4","PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1",-3.92396008309411,1.51674506088331,-0.542617855669421,0.0110368527916764,0.125267760048519,3.77475828372553e-15,-0.930346826777942,-0.738891108701058,-0.745055442912483,-0.942824289474859,-1.31502253789567,-2.53175582960643
"66198","Them5","3","thioesterase superfamily member 5",-0.342560147169348,4.45203460710204,-0.0235920806812792,0.919148743631598,0.979813535246088,-9.25185853854297e-18,0.0128721989469316,0.0781562001952718,0.180485192599053,1.48107620867983,-0.23052711331139,0.277076576945081
"66199","Commd4","9","COMM domain containing 4",-0.634944590993759,3.13010324458898,0.192668658897113,0.402740692580334,0.789322036384297,1.85037170770859e-17,0.819250481448436,1.84904894785803,1.15143301936276,0.859876829620732,1.55427361919361,0.671007096643188
"66200","Commd6","14","COMM domain containing 6",-3.8957507122502,0.0867288163753219,-0.452181546391184,0.0395872122167708,0.280622629491974,0,-1.48257949864232,-1.19114706590515,-1.42720733642225,-1.61501524972162,-1.78666526358567,-1.94639974887074
"66202","1110059G10Rik","9","RIKEN cDNA 1110059G10 gene",-1.50987270226382,2.55593621805888,0.196600672343993,0.393020912385475,0.782991629446954,8.2896652505345e-15,0.310603982017368,0.390654633248373,0.63062020591405,1.43028800360112,1.11409259076436,0.440977510622914
"66204","Acyp1","12","acylphosphatase 1, erythrocyte (common) type",-2.65220437441879,2.17096490922236,0.0943683227251166,0.684096273058486,0.911196901573265,-2.31296463463574e-17,0.321593968367474,0.419963888103408,0.769275802082089,-0.117122713799304,1.20478476947487,-0.613002518220657
"66205","Cd302","2","CD302 antigen",-1.98478618266117,1.75506080108436,-0.416793425369265,0.0601614679325806,0.353554851732384,-7.58652400160524e-15,-0.524633841222147,-0.418165291893316,0.031692166735039,-0.650631617620159,-0.335423040363422,-1.74820844070923
"66206","1110059E24Rik","19","RIKEN cDNA 1110059E24 gene",-0.42615773186419,4.34192892526888,0.762810608694693,5.79345425783605e-05,0.00291241773419966,1.50227053019591e-15,0.157321411628161,0.139803679206967,0.271440307487837,0.482008185712842,0.977442123879761,2.30141746034631
"66208","Nenf","1","neuron derived neurotrophic factor",-1.71887407630096,1.85154709054543,0,1,1,-2.32915538707819e-15,0.502935431482539,1.3497083460533,0.147869962540136,0.393997857101916,0.380210934936775,0.0779431111040637
"66209","Inip","4","INTS3 and NABP interacting protein",-1.19276418675188,3.01454213051497,0.0117960403406396,0.959526558044254,0.988024914466495,1.56125112837913e-17,0.668351142100317,0.591085854775457,0.489090550114438,-0.286125019231212,0.380731216812512,1.04741660644978
"66211","Rpl3l","17","ribosomal protein L3-like",-0.404733662274833,4.42091610392997,-0.0747082554907173,0.747571812042064,0.932821792562571,2.18343861509614e-15,-0.136404127803817,0.0905095403323941,0.0696662611965749,1.62533282215166,-0.271602446070851,-0.095406603553202
"66212","Sec61b","4","Sec61 beta subunit",-1.91768040649865,1.26965923804577,-0.621258124607018,0.00264777285914219,0.0473264882156305,2.99528920185329e-15,0.576879521686639,0.309584170904122,-0.918460575425425,-0.808258455778279,-1.44880300803665,-1.16489389116689
"66213","Med7","11","mediator complex subunit 7",-3.09043410908798,0.491092252021621,-0.432521479156784,0.0501980677516191,0.323180196063653,-9.25185853854297e-18,-1.02996031537639,-1.63020035331392,-1.30165066964875,-1.60300802681473,-2.05893076019503,-1.36864161533891
"66218","Ndufb9","15","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9",-1.92890405933368,1.6656899685455,-0.231988793365912,0.3115856736001,0.734091222805155,3.70074341541719e-17,-0.570394467251263,0.0211855243805121,-0.456198849148776,-0.735209676205993,-0.285469591147512,-1.0035985599099
"66220","Zdhhc12","2","zinc finger, DHHC domain containing 12",-1.9780130363202,1.67138121613189,-0.0786402689375972,0.734735225690631,0.929883614597447,4.44089209850063e-15,0.511236595553197,0.397645150654037,0.31654416311035,-0.604202357200486,0.760547038743061,-0.578370190797676
"66225","Llph","10","LLP homolog, long-term synaptic facilitation (Aplysia)",-2.09022722438519,1.30299021906785,-0.0629122151500777,0.786456729615277,0.946305020724875,-1.38777878078145e-17,-0.522695385571822,-0.679804916675928,-0.929485537427553,-0.630048285941514,-0.742442839611081,0.175349229691618
"66230","Mrps28","3","mitochondrial ribosomal protein S28",-1.86371313148184,1.57600455271183,-0.133862417524101,0.562936137645511,0.866098044425311,3.46944695195361e-17,0.565446262132686,0.311067813575129,0.387899995524471,0.336959977455492,-0.338930033402915,-0.197488057422908
"66233","Dmap1","4","DNA methyltransferase 1-associated protein 1",-1.95805927188753,1.09505962969791,-0.456113559838064,0.0376924739675666,0.273293087992003,3.1514143146912e-15,-0.217892711103606,0.484414598466216,1.03573415975341,0.39647123018431,-1.42600720651067,-1.62243649386123
"66234","Msmo1","8","methylsterol monoxygenase 1",-1.65421888038643,2.49728052372421,0.483637653966223,0.026332304211279,0.219557187497637,1.2813824075882e-15,0.312972462677268,-0.418527089872848,0.103737422906167,0.645257174861693,1.09615900625153,0.698390803026037
"66240","Kcne1l","X","potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene",-0.628630987007824,2.80211163453507,0.353881210219187,0.115531099574909,0.489941200833489,-7.81203805348222e-15,-0.0789525351514717,1.29225430028541,0.465450691639054,0.201249836260248,0.757170637777787,1.57852318052281
"66241","Tmem9","1","transmembrane protein 9",-0.814287005666261,2.90016140279973,0.695966380097735,0.000458732009618707,0.0129313123739479,1.83186799063151e-15,-0.206179488728098,0.243381805696685,0.554060058142648,1.4563581980732,1.45972302041066,1.65402048025959
"66242","Mrps16","14","mitochondrial ribosomal protein S16",-4.39727798444402,0.50667713262854,-0.497561273131699,0.0217273527941238,0.196507130030812,3.93203987888076e-15,-0.144565555370973,-0.104941259590573,-0.634719644594155,-0.918202798139913,-0.53219260984431,-1.79868610174991
"66245","Hspbp1","7","HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1",-2.1718731514939,1.82333613470491,-0.145531755777651,0.529061986520349,0.859669376699416,-3.86727686911096e-15,0.116222226952578,0.508499256265189,-0.209666799162128,-0.564687019388413,0.0553665573544972,-0.525096257064666
"66248","Alg5","3","asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase)",-2.1977173891998,2.34914089104605,0.196600672343993,0.393020912385475,0.782991629446954,-8.19367721819712e-15,0.179357784592384,-0.68540516002299,-0.10906060829847,0.297309370549033,-0.0355023813755904,1.17691624845187
"66251","Arfgap3","15","ADP-ribosylation factor GTPase activating protein 3",-2.67296660043624,1.74871697819547,-0.5662099363507,0.00745586407377306,0.0974593716685507,2.40548322002117e-15,-0.446492880098081,-1.22833012818358,-2.07194626533925,-1.80145635882161,-1.98323605969173,-1.27721835728327
"66254","Dimt1","13","DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)",-1.85796439367372,1.53396565635654,-0.0629122151500777,0.786456729615277,0.946305020724875,2.77555756156289e-17,-0.779977429942332,-0.222829171119318,-1.13395791509773,-0.0962730495911062,-0.13680114089002,-0.546451253312895
"66256","Ssr2","3","signal sequence receptor, beta",-2.74538758099799,0.841008027541969,-0.82402440095724,4.39721004239544e-06,0.000495816253845803,-3.24740234702858e-15,-0.0794102940482315,0.0715408054488555,-1.16661041131562,-1.41880092242097,-1.77899970595783,-2.11102241842559
"66257","Nicn1","9","nicolin 1",-2.87103621734163,1.29893354198035,-0.743150541460293,0.000113474435498434,0.00477027548532618,3.00685402502647e-15,0.038780747727982,-0.65097472185745,-0.24895672454022,-1.50687741072916,-1.65218594175914,-1.9526685806796
"66258","Mrps17","5","mitochondrial ribosomal protein S17",-2.24858415044346,2.35405215561464,0.365677250559827,0.103066274096246,0.466077435146632,-1.85037170770859e-17,0.11363225715318,-0.154375014640216,1.27660640126072,0.544885317374907,1.24406714696712,0.533423963630962
"66259","Camk2n1","4","calcium/calmodulin-dependent protein kinase II inhibitor 1",-1.68035557345175,1.97371365639205,0.55048188256318,0.0097140635075679,0.115582027829198,-3.50645438610779e-15,-0.548964249803554,0.704043586735873,0.9473556741227,1.45779715720676,1.67209363579717,0.696611795926986
"66260","Tmem54","4","transmembrane protein 54",-1.24353439313755,1.94623499668578,-0.114028389959516,0.622608216493797,0.892028040849978,-5.14403334742989e-15,0.374378716461846,-0.42304911118649,-0.730172079329565,0.128064702109584,0.345397180700991,-0.193461915068941
"66261","Tm4sf20","1","transmembrane 4 L six family member 20",-2.14416971888878,1.65096214388483,-0.141552484087675,0.540505246556369,0.863391473547278,-4.96709155288026e-15,-0.395179779836314,-0.269813555737453,-1.16595609756024,-0.467487134723769,-0.378051417220231,-0.58537713540062
"66266","Eapp","12","E2F-associated phosphoprotein",-1.07859814561843,2.6617748068806,-0.0865042958313569,0.709268250675377,0.920340013379052,-7.16093850883226e-15,1.42217017059268,0.865187837273628,0.247727138101305,0.866237528536779,0.670591226183625,0.286969442246427
"66269","Tmed6","8","transmembrane emp24 protein transport domain containing 6",-1.49809822619303,2.04028571594663,0.204464699237753,0.373978249606755,0.772082063912645,4.82947015711943e-15,0.676730311285042,1.35443753696603,-0.226861231948946,0.241189309756255,0.963237594409085,0.741152388395904
"66270","Fam134b","15","family with sequence similarity 134, member B",-0.214670526905721,2.85456891950186,0.605530070819498,0.00362689517547624,0.05865749368917,-1.16110824658714e-15,0.91146692365817,1.1511127503399,1.69768252166239,2.27465929302814,2.10584915070323,1.89349334352398
"66271","Tmem126a","7","transmembrane protein 126A",-2.98169140300385,1.80166401435066,-0.0393329069669327,0.865581232181796,0.968180179411059,0,-0.131887397728972,0.766369402238255,-1.16123450747982,0.357218028437478,-0.0772562162429149,-0.839916093812362
"66272","Cox16","12","cytochrome c oxidase assembly protein 16",-2.51686283554267,1.28623103370137,0.0157280537875194,0.946051950443435,0.984060417458405,1.18238752122579e-14,-1.09868338556085,0.00554218818382866,-1.4180464374654,-0.344546755011834,-0.982430446217,-0.188877773304635
"66273","Aamdc","7","adipogenesis associated Mth938 domain containing",-0.769200080066617,2.61938911790164,0.617326111160138,0.00286886813250589,0.049802725206739,-1.79486055647734e-15,0.0432637279911771,0.764003598771587,0.261556225183165,1.38065271244845,2.18928965443627,1.10644768783398
"66276","1810009A15Rik","19","RIKEN cDNA 1810009A15 gene",-2.04086809127121,1.54516017574352,-0.578005976691339,0.00606212062531203,0.0847502727049706,3.46944695195361e-18,0.201569864300983,0.586940984372709,-0.882315256044461,-1.40517057254554,-1.60519104055539,-0.880337303332373
"66279","Tmem218","9","transmembrane protein 218",-2.29227268626757,1.54307897597015,-0.578005976691339,0.00606212062531203,0.0847502727049706,3.5527136788005e-15,1.15291809661285,0.697020220405423,0.428030670908517,0.435632636460266,-0.553603138719915,-1.59469232103202
"66282","Tma16","8","translation machinery associated 16 homolog (S. cerevisiae)",-2.53552477382104,1.40409451975088,-0.259512887494071,0.255950381004384,0.684254674677132,6.93889390390723e-18,-0.272406207507635,0.288663872411926,-0.602152941074571,-1.19604802061044,0.343888321451953,-1.15754574118629
"66283","Gkn1","6","gastrokine 1",-0.881495466000456,3.74343089301438,0.534753828775661,0.0125028559582176,0.136266447277232,6.40228610867174e-15,0.392578187217642,1.64397532263104,0.862213204045511,1.4818454421484,1.16199099196686,1.31552690551077
"66284","Gkn2","6","gastrokine 2",-1.28299477650637,2.06564730149341,0.161212551322074,0.485102683120358,0.839226250623332,3.70074341541719e-17,0.492200334099938,0.400068110670124,1.40495212900927,0.483801303498893,0.576533457685925,0.630527225835487
"66286","Sec11c","18","SEC11 homolog C (S. cerevisiae)",-2.63272966872659,1.8891512757224,-0.29096899506911,0.200670686221725,0.619997907622308,2.77555756156289e-17,0.567566537545843,0.582504127904749,-0.534988560782422,-0.46494281593644,-0.399745598347838,-0.610460529750496
"66289","Mptx1","1","mucosal pentraxin 1",-1.82604950667324,2.20810754099689,0.141552484087675,0.540505246556369,0.863391473547278,-6.95739762098431e-15,-1.00572080100859,-0.423395460988215,0.724735906502907,-0.256714814456429,-0.263917547890398,-0.262116864531904
"66290","Atp6v1g1","4","ATPase, H+ transporting, lysosomal V1 subunit G1",-0.836210466790256,2.78860329070058,-0.082572282384477,0.721966356425661,0.925371729552279,1.15648231731787e-18,1.47500432332863,1.85672361885785,0.289214085073775,0.225601141070215,0.76044112249282,0.70398879784045
"66291","Smim8","4","small integral membrane protein 8",-0.811959709624571,3.24496623366597,0.237964087149943,0.298929642879711,0.725578509062458,-5.32907051820075e-15,1.2236398896509,1.47331712632337,1.46577653863863,0.745081878373003,0.952717346406351,1.66847471711649
"66292","Mrps21","3","mitochondrial ribosomal protein S21",-2.52170737363095,0.9256698925726,-0.361745237112947,0.10710671570097,0.473348910231575,4.31136607896102e-15,0.0490965969397704,-0.0727642930566829,-1.96463591253052,-0.890590555004808,-0.659100703586081,-0.817560874937641
"66298","Defa21","8","defensin, alpha, 21",-2.20298782480473,2.11602106765512,-0.294901008515989,0.194375211626867,0.611190234109501,2.31296463463574e-17,-0.472578888557899,-1.00891639672696,0.487710934278955,-0.698709459445473,-0.668105322032113,-1.46449298672189
"66302","Rmdn1","4","regulator of microtubule dynamics 1",-2.61046748543168,2.30332458155642,-0.306697048856629,0.176292297147929,0.586587580002692,0,0.850915622426294,0.801352522042402,-0.13861600269461,0.194297241405214,-0.125514534762709,-0.965738864961547
"66308","Mplkip","13","M-phase specific PLK1 intereacting protein",-1.23590038982844,2.74287870268906,-0.149416510981435,0.51800098192401,0.854832696883215,0,0.374093190079078,1.23625390824659,1.15303567261569,0.628308284565819,-0.0143174959347987,-0.00243927708518958
"66309","Tmem128","5","transmembrane protein 128",-2.00590275413064,1.16108783691419,-0.0668442285969576,0.773435721690736,0.942575957797852,-4.58892183511731e-15,-0.923457007734145,-0.632907412225442,-0.808089448344157,-0.662143158191294,-1.19641866772805,0.243674260766626
"66310","Dpy30","17","dpy-30 homolog (C. elegans)",-1.99255575267192,1.48069006493051,-0.027524094128159,0.905727176249322,0.979438772201136,-7.27196081129478e-15,-0.468201745688058,-0.358510400623354,-0.129070285638946,0.250168222307475,-0.0723643983468322,-0.205768371118416
"66313","Smurf2","11","SMAD specific E3 ubiquitin protein ligase 2",-1.39744617720805,2.48589350457776,0.200597825531357,0.383275375680525,0.777629903390279,6.62433071359677e-15,0.830350319993818,0.0640570910284295,0.420369988265844,-0.060095567312537,-0.00493321821221604,1.40350058137761
"66314","Tpd52l2","2","tumor protein D52-like 2",-2.14377962100828,1.55512612739434,0.357813223666067,0.111261143229364,0.479930530233207,-3.64523226418593e-15,-0.649412912161988,-0.930539198663663,-0.0821868533293295,0.00526360583601789,0.894895883553615,0.257792348819172
"66315","Senp7","16","SUMO1/sentrin specific peptidase 7",-1.50190329317537,2.2457542667363,-0.0629122151500777,0.786456729615277,0.946305020724875,4.95899617665903e-15,0.462209434835535,0.938675689732605,1.41375509442914,0.948605537168456,0.828670731825878,-0.515852800592366
"66320","Tmem208","8","transmembrane protein 208",-2.25842759604459,1.58338592792633,-0.263444900940951,0.248557984555206,0.676026168543407,-4.32986979603811e-15,-0.919314601110125,0.891523069811631,-1.34774299675873,-1.17828779144671,-0.486839368447874,-0.929066015600817
"66322","1700011A15Rik","15","RIKEN cDNA 1700011A15 gene",-2.16665283705491,2.46919222183618,0.121892416853276,0.598647039200895,0.881889685953457,6.88338275267597e-15,0.280712271218069,0.399202316275401,-1.04107536298727,1.4581291399983,0.433112296275373,0.198003101608979
"66326","Dnajc5b","3","DnaJ (Hsp40) homolog, subfamily C, member 5 beta",-2.61598401919718,2.37138186958504,-0.330289129537908,0.143658893114154,0.535613271144088,-6.66133814775094e-15,0.196640943805805,0.339325531079533,0.814366286714084,0.0916508667204608,-0.628741432366921,-1.02786859193619
"66330","1700020L24Rik","11","RIKEN cDNA 1700020L24 gene",-2.73175432385815,0.843131221264605,-0.153348524428314,0.506918537169679,0.849558570767075,-6.75385673313637e-15,-0.311676667822755,-1.7362987703292,-1.17971146597713,-0.986823332091723,-1.10332012582449,-0.39776970817477
"66332","1700018B24Rik","3","enhancer of rudimentary homolog pseudogene",-2.86593235123109,1.14397687143859,-0.145484497534555,0.529197220119897,0.859669376699416,-1.85037170770859e-17,-0.415221234818449,-0.66271763586787,-0.651029494141815,-0.674892783499185,-0.487200707614798,-0.942161624301869
"66333","Aqp11","7","aquaporin 11",-0.733660426907214,3.13648636959543,0.762810608694693,5.79345425783605e-05,0.00291241773419966,-2.34072021025137e-15,-0.378478675806368,-0.231520664743241,0.492026265472068,0.893429753096468,1.49643868725982,1.85136793318701
"66335","Atp6v1c1","15","ATPase, H+ transporting, lysosomal V1 subunit C1",-1.03825472642118,2.41860047478241,0.302765035409749,0.182186844873204,0.597143244606142,-2.60902410786912e-15,0.232561109909357,-0.0739648365394086,0.0978697106165414,0.60153780929558,1.28355730955502,0.854438518664219
"66336","Cenpp","13","centromere protein P",-1.45162643966449,2.34315664999911,0.448249532944304,0.0415553227806477,0.288472364412264,0,0.164680854571145,-0.220826470345103,0.454928432309198,0.241419671978462,1.56288153528117,1.23837671331656
"66337","Fam229b","10","family with sequence similarity 229, member B",-1.43345484837895,2.25451900681127,0.208396712684633,0.364657304472275,0.768621659409154,-5.58812255727995e-15,0.511303633244466,1.60540380562826,0.648610396904833,0.957235112466812,1.43907079597351,0.752978681415058
"66338","Cdrt4","11","CMT1A duplicated region transcript 4",-0.583334938406195,2.99342540877531,0.0865042958313569,0.709268250675377,0.920340013379052,6.53181212821134e-15,1.45044846350674,1.59561864724306,1.97030370247313,0.557603910410281,0.686701417633391,1.13953801921213
"66340","Psenen","7","presenilin enhancer 2 homolog (C. elegans)",-1.83206407739514,1.91823144803167,-0.00983322674173318,0.966257117974169,0.988829794220407,3.94129173741931e-15,0.242404910801664,0.981819163608544,0.0255881637310671,0.0794069865870971,0.888274826664005,0.137101469354214
"66344","Lce3b","3","late cornified envelope 3B",-0.257189925920169,4.56792721852347,-0.0196600672343993,0.932591504953384,0.981482598330651,1.51267887105178e-15,0.0718753330423045,0.00409337402239523,0.185836909674069,1.55105946781123,0.0928020690291875,-0.0685654342142068
"66346","1700029P11Rik","15","RIKEN cDNA 1700029P11 gene",-3.10377189245757,1.734319252243,-0.28310496817535,0.213667907740658,0.635734477655005,-3.70074341541719e-17,-0.88928550339873,-0.740887859407738,-2.0164214905655,-1.11015591362491,-1.05474952371958,-1.38086618392949
"66349","Atp5sl","7","ATP5S-like",-0.428168199767425,2.80029648508607,0.664510272522696,0.00101681094093257,0.0227603413772755,1.64798730217797e-15,0.482663336799984,0.861335616153017,1.04360484851452,1.68515872819695,2.14157617775157,1.6793508147729
"66350","Pla2g12a","3","phospholipase A2, group XIIA",-1.78877478125272,1.61664300776418,0.0786402689375972,0.734735225690631,0.929883614597447,7.38298311375729e-15,-0.21815542334988,-0.28868625138645,-1.24272162143597,-0.898291924098354,0.51232463663318,0.0045691349140344
"66355","Gmpr","13","guanosine monophosphate reductase",-2.55516691531317,1.27524349318783,-0.28310496817535,0.213667907740658,0.635734477655005,6.5873232794426e-15,-0.699537949283479,-0.941557131482237,-0.29364696968435,-0.642710240756156,-1.27338637853005,-1.19806180801148
"66356","Knop1","7","lysine rich nucleolar protein 1",-1.55623053931524,2.73741930153607,0.192668658897113,0.402740692580334,0.789322036384297,0,-0.436278846793045,-0.366638533531056,0.759835079368669,-0.436874599135218,0.0806774092855071,0.948751282612037
"66357","Ostc","3","oligosaccharyltransferase complex subunit",-2.51332697359626,0.653695776099202,-0.755191813765108,7.57253550083116e-05,0.00351675692813666,-1.85037170770859e-15,0.120349720970741,-0.323017141230535,-1.1457350566061,-2.00753577108643,-2.03849799903813,-1.44215630713809
"66358","Adprm","11","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",-0.402908566362201,2.8263971599537,0.318493089197269,0.159396061532873,0.561985237403305,-2.9316826744008e-15,0.664025515740454,0.977200904299885,1.14185468754018,2.55340376057213,1.70248910797407,0.417754128866321
"66361","Zfand1","3","zinc finger, AN1-type domain 1",-2.64442265649984,1.15818843724415,0.0117960403406396,0.959526558044254,0.988024914466495,-6.06921920128419e-15,-1.61083117247362,-0.446392281677737,-0.959272904433167,-1.46748285860051,-1.35579893030261,0.164915812941708
"66362","Exosc3","4","exosome component 3",-2.08325438658886,2.01920468445321,0.27917295472847,0.220370945112344,0.643304005027928,-5.60662627435704e-15,-0.0735058589470068,1.19866243740847,0.0700386014494924,-0.28595418197565,1.03727736116119,0.76090541808773
"66365","Ccdc90b","7","coiled-coil domain containing 90B",-1.0514352174996,2.53408208782714,0.133688457193915,0.563448284350954,0.866098044425311,-3.18263933725878e-15,-0.252497656272973,1.22924588815205,1.01916841626151,1.03387456195457,-0.184784346619918,0.525482744015142
"66366","Ergic3","2","ERGIC and golgi 3",-3.64069995107845,0.897697969908367,-0.208396712684633,0.364657304472275,0.768621659409154,-7.69754630406775e-15,0.0590568056830751,0.00433701788172884,-0.0247706294936788,-0.256466639513771,-0.165561881624531,-1.31333963884271
"66367","2310022A10Rik","7","RIKEN cDNA 2310022A10 gene",-3.02096992096997,1.57997472553267,-0.224124766472152,0.328728359344027,0.744948845883864,-4.62592926927149e-18,0.305496618118338,-0.569598826132233,-1.32790918996048,-1.53041886435798,-0.531609913596667,0.194113361425958
"66368","Rtca","3","RNA 3'-terminal phosphate cyclase",-1.03586962740481,2.79407796354649,-0.196600672343993,0.393020912385474,0.782991629446954,1.35077134662727e-14,0.923089816369394,1.2078550342469,0.127390960643232,-0.214449060389862,0.220384839918033,-0.0815789186436864
"66371","Chmp4c","3","charged multivesicular body protein 4C",-1.30991240970832,2.7554828807085,0.0668442285969576,0.773435721690736,0.942575957797852,0,0.896456530942562,0.145876262648285,0.285957127512309,0.742649723957945,0.26643578760747,0.860311550025007
"66373","Lsm5","6","LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-1.18222641111461,2.29812475874462,0.220192753025272,0.337505983757424,0.750462531152473,5.29206308404658e-15,-0.450180929089683,0.821433839982661,-0.428784779578519,0.0284390487252623,0.0624648698228724,0.060711574237933
"66375","Dhrs7","12","dehydrogenase/reductase (SDR family) member 7",-1.09336013697972,2.38211166967552,0.55048188256318,0.0097140635075679,0.115582027829198,-1.85037170770859e-17,0.92732211880427,0.22944556777589,0.383359364793258,1.2705226598318,1.5359473856584,1.53888272341246
"66377","Ndufc1","3","NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1",-2.61334206552536,1.56633066849768,-0.707762420438375,0.000331714359089619,0.0102882615486279,0,-0.178397818599929,-0.0845689388704552,-0.893436445100259,-1.53893991906596,-1.48999451738257,-1.61949362307654
"66379","Cox14","15","cytochrome c oxidase assembly protein 14",-3.5857669836747,1.05390293576973,-0.817858796951011,5.94469700058324e-06,0.000623676254887283,4.22347342284487e-15,-0.575366897204366,-0.614670669977006,-0.863578557780279,-1.05239032875404,-1.97973847754479,-2.46180393248007
"66383","Iscu","5","IscU iron-sulfur cluster scaffold homolog (E. coli)",-3.5385731964297,1.52370207230118,-0.407492947463073,0.0667222279201445,0.375293090842211,-5.99520433297585e-15,0.189325793639893,0.092978503638104,0.293758170914578,-0.566629866374215,-0.368208349552325,-1.5536842709381
"66384","Srp19","18","signal recognition particle 19",-2.35403058437606,1.70440829573842,-0.157280537875194,0.495951818100793,0.84514953183419,-1.07321559047098e-14,0.649058834573987,-0.025798146770146,-1.08038292027682,-1.81484529220841,-0.599877344163542,0.111926125066662
"66385","Ppp1r7","1","protein phosphatase 1, regulatory (inhibitor) subunit 7",-2.01567414101447,2.65799675802109,0.393201344687986,0.0778389850557762,0.402540657821663,-6.56881956236551e-15,0.193298057862617,0.702969511504996,1.75438029935684,1.1251966056381,1.38263042463487,1.07323476212664
"66387","Nudt8","19","nudix (nucleoside diphosphate linked moiety X)-type motif 8",-2.58286785933964,0.918960896745194,-0.393201344687986,0.0778389850557762,0.402540657821663,-2.08166817117217e-17,-0.683901721761829,-0.749486856891165,-1.65746196885757,-2.16676295120195,-1.78965757902892,-0.89124009982006
"66388","Cutc","19","cutC copper transporter homolog (E.coli)",-0.633290702591306,3.33214514758273,0.794266716269732,1.7131067745207e-05,0.00129991403991146,2.03540887847945e-15,0.244590802142159,0.421930691741061,1.39441903018311,2.14145217992798,1.68261467451252,1.84685168678491
"66390","Slmo2","2","slowmo homolog 2 (Drosophila)",-2.33248814988111,1.4974310176184,-0.220192753025272,0.337505983757424,0.750462531152473,2.83106871279415e-15,0.0286631784254391,-0.512496349926186,-1.28891479667756,-1.76588224872297,-0.336500273351903,-0.141827519378129
"66392","Prl2b1","13","prolactin family 2, subfamily b, member 1",-1.78154519557588,1.55465028859217,0.129756443747035,0.575078929445754,0.872965184167466,1.85037170770859e-17,-0.835560029454346,0.496323394646325,0.885612544672656,0.739288181331947,1.05700002314476,-0.631295641133382
"66394","Nosip","7","nitric oxide synthase interacting protein",-0.669712209038906,2.93027415975636,0.5662099363507,0.00745586407377309,0.0974593716685507,2.08166817117217e-17,0.953921659206955,1.36198761106825,1.23469199021549,2.10548017553388,2.55605299738073,1.04123350216782
"66395","Ahnak","19","AHNAK nucleoprotein (desmoyokin)",-0.892010235610105,2.81176114238521,0.0747082554907173,0.747571812042063,0.932821792562571,9.25185853854297e-18,0.966006432060989,1.02514679557242,-0.0616870777296295,1.27109336312591,0.135353144559633,1.24873887165507
"66397","Sar1b","11","SAR1 gene homolog B (S. cerevisiae)",-4.27084150657096,0.670072693681357,-0.125824430300155,0.586812632502478,0.877310335953209,2.84957242987124e-15,0.202276403416075,-0.02561365092463,-0.722263216499254,-0.00809105613663877,-0.0812958497538864,-1.23416700028721
"66400","Alkbh7","17","alkB, alkylation repair homolog 7 (E. coli)",-3.64337275161137,0.165334991800068,-0.904363092782368,1.86025909835525e-08,1.32023682480333e-05,1.28832130149211e-15,-0.0850294243543166,-0.290379117906081,-0.43635356385316,-1.11192324155647,-1.83949895008709,-2.50309183365913
